# Method: MC4
# Rank ItemID Score
1 2905 0.004146
2 668 0.003617
3 2019 0.003519
4 3030 0.003422
5 3338 0.003344
6 1148 0.003205
7 922 0.003164
8 745 0.003161
9 904 0.003105
10 1178 0.002993
11 3022 0.002985
12 720 0.002984
13 3470 0.002965
14 3435 0.002912
15 3091 0.002900
16 318 0.002899
17 1262 0.002880
18 1250 0.002854
19 1236 0.002841
20 1207 0.002835
21 50 0.002809
22 3469 0.002765
23 3307 0.002764
24 2357 0.002738
25 1212 0.002649
26 2203 0.002643
27 905 0.002636
28 1147 0.002620
29 3801 0.002603
30 670 0.002594
31 3089 0.002584
32 913 0.002577
33 1204 0.002558
34 953 0.002557
35 898 0.002523
36 1223 0.002509
37 527 0.002500
38 910 0.002491
39 2324 0.002490
40 1111 0.002480
41 1234 0.002478
42 2186 0.002469
43 2925 0.002468
44 1272 0.002444
45 649 0.002441
46 2329 0.002418
47 1203 0.002417
48 1193 0.002395
49 1284 0.002390
50 1254 0.002387
51 930 0.002380
52 912 0.002366
53 1224 0.002353
54 2731 0.002350
55 908 0.002349
56 2351 0.002348
57 1949 0.002335
58 899 0.002332
59 3849 0.002325
60 1172 0.002321
61 916 0.002311
62 1131 0.002307
63 2360 0.002303
64 750 0.002287
65 3429 0.002270
66 928 0.002258
67 903 0.002247
68 858 0.002233
69 1299 0.002229
70 1217 0.002219
71 678 0.002217
72 1260 0.002216
73 2503 0.002214
74 2330 0.002204
75 2937 0.002199
76 3090 0.002195
77 1269 0.002188
78 3134 0.002185
79 3077 0.002162
80 556 0.002158
81 911 0.002155
82 1132 0.002154
83 326 0.002136
84 1278 0.002107
85 2762 0.002088
86 923 0.002082
87 2920 0.002080
88 759 0.002077
89 3196 0.002070
90 919 0.002037
91 1900 0.002033
92 950 0.002026
93 2066 0.002024
94 1283 0.002018
95 954 0.002017
96 2804 0.002016
97 1423 0.002007
98 2208 0.002003
99 906 0.001987
100 3634 0.001970
101 669 0.001968
102 1927 0.001945
103 593 0.001945
104 3222 0.001942
105 3038 0.001941
106 926 0.001938
107 456 0.001935
108 1233 0.001929
109 3035 0.001899
110 1358 0.001896
111 3075 0.001888
112 942 0.001876
113 1225 0.001871
114 1267 0.001868
115 1226 0.001856
116 1198 0.001853
117 1218 0.001850
118 3468 0.001848
119 1221 0.001846
120 969 0.001844
121 1136 0.001830
122 951 0.001829
123 1242 0.001827
124 1252 0.001823
125 1945 0.001809
126 1197 0.001805
127 1361 0.001783
128 955 0.001775
129 1276 0.001767
130 945 0.001752
131 2501 0.001749
132 3365 0.001745
133 260 0.001742
134 936 0.001742
135 3897 0.001733
136 3789 0.001723
137 1208 0.001713
138 1950 0.001706
139 1293 0.001705
140 2788 0.001704
141 2624 0.001704
142 1939 0.001690
143 2028 0.001683
144 1797 0.001678
145 3265 0.001670
146 246 0.001669
147 541 0.001661
148 1704 0.001661
149 3114 0.001657
150 2609 0.001657
151 1537 0.001649
152 933 0.001647
153 1104 0.001626
154 1253 0.001625
155 1304 0.001621
156 28 0.001621
157 2859 0.001604
158 2612 0.001602
159 1189 0.001600
160 1449 0.001592
161 1935 0.001569
162 116 0.001560
163 2571 0.001556
164 3462 0.001554
165 2206 0.001547
166 3347 0.001546
167 1300 0.001530
168 1247 0.001528
169 1066 0.001520
170 2935 0.001518
171 3949 0.001516
172 1303 0.001514
173 2848 0.001512
174 214 0.001511
175 3679 0.001503
176 965 0.001500
177 2726 0.001491
178 306 0.001489
179 3379 0.001485
180 296 0.001483
181 1219 0.001471
182 3578 0.001466
183 1231 0.001461
184 3147 0.001448
185 3088 0.001447
186 1256 0.001443
187 2197 0.001438
188 1235 0.001431
189 2918 0.001426
190 2692 0.001423
191 3198 0.001407
192 599 0.001405
193 3095 0.001404
194 1248 0.001400
195 2936 0.001384
196 1237 0.001383
197 1934 0.001383
198 581 0.001381
199 1213 0.001380
200 914 0.001375
201 2940 0.001375
202 1201 0.001370
203 1287 0.001364
204 3811 0.001364
205 2927 0.001358
206 2067 0.001335
207 602 0.001332
208 47 0.001330
209 971 0.001329
210 58 0.001327
211 2494 0.001325
212 1288 0.001314
213 1176 0.001311
214 3730 0.001308
215 2300 0.001306
216 1263 0.001292
217 1086 0.001290
218 3306 0.001288
219 608 0.001287
220 457 0.001285
221 3819 0.001284
222 3683 0.001282
223 3281 0.001280
224 363 0.001276
225 909 0.001273
226 3359 0.001273
227 110 0.001262
228 3224 0.001255
229 3787 0.001254
230 1827 0.001253
231 994 0.001246
232 446 0.001243
233 927 0.001242
234 2493 0.001238
235 3951 0.001232
236 2858 0.001229
237 3467 0.001227
238 3629 0.001220
239 232 0.001207
240 2966 0.001207
241 1942 0.001206
242 1228 0.001197
243 3000 0.001188
244 3421 0.001181
245 1259 0.001180
246 1258 0.001177
247 1196 0.001173
248 123 0.001169
249 1036 0.001168
250 1307 0.001165
251 947 0.001165
252 1246 0.001164
253 1280 0.001160
254 1289 0.001157
255 1238 0.001156
256 1610 0.001126
257 1294 0.001118
258 3083 0.001112
259 3456 0.001109
260 1230 0.001107
261 1240 0.001105
262 3814 0.001101
263 2819 0.001101
264 1035 0.001096
265 3737 0.001093
266 1301 0.001093
267 307 0.001091
268 3507 0.001085
269 1953 0.001084
270 1 0.001078
271 1419 0.001075
272 3334 0.001075
273 932 0.001074
274 1222 0.001071
275 2071 0.001068
276 1362 0.001067
277 1266 0.001060
278 3671 0.001055
279 1674 0.001055
280 1944 0.001052
281 3096 0.001051
282 2677 0.001049
283 1947 0.001041
284 1617 0.001037
285 3475 0.001037
286 2248 0.001033
287 1788 0.001025
288 1099 0.001024
289 2983 0.001024
290 1023 0.001020
291 1046 0.001016
292 3062 0.001014
293 3341 0.001002
294 111 0.000993
295 2313 0.000990
296 1200 0.000990
297 3911 0.000990
298 2997 0.000985
299 924 0.000985
300 3508 0.000978
301 2396 0.000977
302 2745 0.000975
303 907 0.000972
304 3006 0.000966
305 150 0.000965
306 1211 0.000962
307 3363 0.000954
308 1041 0.000952
309 1090 0.000951
310 2607 0.000948
311 1209 0.000948
312 3916 0.000947
313 632 0.000944
314 2323 0.000943
315 293 0.000940
316 356 0.000937
317 943 0.000936
318 3148 0.000936
319 1264 0.000935
320 3416 0.000932
321 308 0.000929
322 2398 0.000927
323 553 0.000925
324 53 0.000921
325 1961 0.000915
326 3007 0.000914
327 2670 0.000913
328 1963 0.000913
329 1206 0.000909
330 213 0.000908
331 2917 0.000906
332 940 0.000902
333 1080 0.000899
334 2761 0.000895
335 2810 0.000893
336 3135 0.000883
337 529 0.000878
338 497 0.000872
339 1161 0.000867
340 589 0.000867
341 1089 0.000864
342 978 0.000862
343 2728 0.000860
344 2183 0.000860
345 1291 0.000857
346 1214 0.000855
347 1292 0.000854
348 1545 0.000849
349 2839 0.000845
350 1936 0.000844
351 2488 0.000844
352 1931 0.000839
353 2268 0.000837
354 2843 0.000837
355 3728 0.000834
356 2132 0.000834
357 800 0.000828
358 1177 0.000824
359 3746 0.000822
360 3783 0.000822
361 3498 0.000821
362 973 0.000815
363 1411 0.000813
364 2973 0.000811
365 3092 0.000810
366 1784 0.000808
367 1084 0.000804
368 3037 0.000801
369 1960 0.000800
370 2594 0.000794
371 3002 0.000788
372 428 0.000786
373 3350 0.000783
374 920 0.000782
375 2951 0.000781
376 746 0.000781
377 2467 0.000780
378 1938 0.000778
379 3677 0.000776
380 17 0.000775
381 1834 0.000773
382 595 0.000770
383 1387 0.000767
384 1879 0.000762
385 2732 0.000760
386 3929 0.000759
387 1180 0.000759
388 2944 0.000758
389 2682 0.000758
390 1244 0.000751
391 1302 0.000750
392 29 0.000750
393 3739 0.000745
394 1251 0.000744
395 3182 0.000743
396 2010 0.000730
397 3451 0.000728
398 2924 0.000725
399 1923 0.000725
400 3606 0.000724
401 1257 0.000723
402 3245 0.000722
403 3505 0.000722
404 1199 0.000720
405 3668 0.000720
406 3178 0.000718
407 2959 0.000718
408 1192 0.000716
409 2847 0.000716
410 508 0.000714
411 265 0.000712
412 915 0.000709
413 2565 0.000703
414 1940 0.000696
415 1079 0.000691
416 2064 0.000688
417 3753 0.000687
418 1844 0.000687
419 949 0.000686
420 1956 0.000684
421 1281 0.000682
422 1997 0.000681
423 628 0.000680
424 2791 0.000680
425 3471 0.000676
426 714 0.000675
427 741 0.000675
428 1077 0.000672
429 1220 0.000671
430 1069 0.000666
431 2352 0.000665
432 1296 0.000659
433 223 0.000659
434 2068 0.000655
435 931 0.000654
436 1952 0.000649
437 1625 0.000649
438 1759 0.000649
439 2336 0.000647
440 590 0.000647
441 1365 0.000642
442 1273 0.000633
443 3408 0.000632
444 73 0.000631
445 3415 0.000627
446 3074 0.000626
447 3735 0.000621
448 2202 0.000620
449 2020 0.000619
450 1925 0.000617
451 1096 0.000617
452 3360 0.000614
453 824 0.000614
454 475 0.000612
455 2289 0.000602
456 41 0.000601
457 2610 0.000600
458 364 0.000595
459 2739 0.000595
460 2908 0.000594
461 1446 0.000594
462 3851 0.000592
463 3504 0.000590
464 3545 0.000590
465 1719 0.000588
466 2194 0.000586
467 1028 0.000584
468 3097 0.000582
469 1340 0.000581
470 1394 0.000575
471 36 0.000574
472 778 0.000573
473 6 0.000572
474 615 0.000572
475 1073 0.000568
476 555 0.000568
477 2648 0.000567
478 1571 0.000567
479 1564 0.000566
480 1185 0.000564
481 3870 0.000564
482 1162 0.000563
483 1245 0.000562
484 3079 0.000561
485 2599 0.000557
486 3836 0.000556
487 3246 0.000556
488 1348 0.000555
489 2644 0.000552
490 3655 0.000552
491 2970 0.000550
492 298 0.000548
493 121 0.000548
494 1243 0.000545
495 3681 0.000542
496 3654 0.000542
497 2795 0.000541
498 1946 0.000539
499 215 0.000539
500 1249 0.000539
501 3808 0.000537
502 149 0.000536
503 1188 0.000535
504 2662 0.000532
505 2000 0.000532
506 3160 0.000531
507 2686 0.000530
508 1227 0.000529
509 32 0.000527
510 1682 0.000526
511 1954 0.000523
512 2863 0.000521
513 128 0.000520
514 3552 0.000517
515 3532 0.000516
516 3044 0.000516
517 2511 0.000516
518 2575 0.000513
519 1889 0.000513
520 162 0.000511
521 3362 0.000511
522 2562 0.000511
523 3252 0.000510
524 1533 0.000508
525 2660 0.000506
526 2947 0.000505
527 3741 0.000505
528 3481 0.000505
529 1210 0.000503
530 3742 0.000502
531 3788 0.000501
532 3210 0.000498
533 3201 0.000497
534 1929 0.000491
535 3069 0.000490
536 3317 0.000489
537 937 0.000488
538 3872 0.000487
539 1097 0.000487
540 1563 0.000487
541 948 0.000485
542 831 0.000485
543 2585 0.000485
544 2797 0.000484
545 918 0.000484
546 3424 0.000483
547 1270 0.000480
548 1678 0.000478
549 1641 0.000478
550 34 0.000477
551 3736 0.000473
552 539 0.000473
553 3751 0.000471
554 3510 0.000470
555 946 0.000470
556 1101 0.000467
557 1957 0.000465
558 3098 0.000465
559 2212 0.000465
560 2919 0.000464
561 583 0.000456
562 373 0.000456
563 2238 0.000455
564 2580 0.000452
565 3052 0.000450
566 2542 0.000449
567 2932 0.000448
568 1968 0.000446
569 1175 0.000444
570 2611 0.000442
571 2921 0.000441
572 290 0.000441
573 681 0.000441
574 1357 0.000438
575 1275 0.000438
576 1941 0.000437
577 902 0.000437
578 1279 0.000437
579 2871 0.000437
580 3410 0.000435
581 1050 0.000435
582 3342 0.000433
583 3548 0.000433
584 3364 0.000430
585 2070 0.000428
586 1265 0.000427
587 1584 0.000426
588 1907 0.000425
589 1282 0.000425
590 49 0.000424
591 3675 0.000423
592 1333 0.000422
593 3152 0.000421
594 2137 0.000420
595 11 0.000420
596 3071 0.000418
597 3256 0.000418
598 1277 0.000415
599 1150 0.000415
600 1962 0.000414
601 440 0.000414
602 2310 0.000414
603 2948 0.000414
604 3159 0.000411
605 3039 0.000409
606 3622 0.000408
607 2502 0.000407
608 2890 0.000407
609 1643 0.000406
610 3192 0.000406
611 1680 0.000405
612 1845 0.000404
613 1408 0.000402
614 2073 0.000401
615 1809 0.000401
616 2706 0.000398
617 1060 0.000398
618 249 0.000398
619 321 0.000396
620 1420 0.000396
621 2303 0.000395
622 125 0.000393
623 1663 0.000393
624 262 0.000392
625 2302 0.000392
626 2176 0.000391
627 1649 0.000390
628 733 0.000390
629 3925 0.000390
630 2295 0.000389
631 597 0.000388
632 1344 0.000388
633 864 0.000386
634 1095 0.000383
635 3328 0.000383
636 3396 0.000382
637 3543 0.000380
638 805 0.000376
639 2125 0.000376
640 2160 0.000375
641 3637 0.000373
642 2318 0.000373
643 3910 0.000371
644 62 0.000369
645 2080 0.000369
646 900 0.000368
647 771 0.000367
648 3068 0.000366
649 2204 0.000366
650 1913 0.000365
651 2618 0.000365
652 515 0.000365
653 1914 0.000364
654 2150 0.000364
655 2109 0.000364
656 838 0.000363
657 1085 0.000363
658 449 0.000362
659 176 0.000361
660 337 0.000361
661 1274 0.000361
662 3019 0.000361
663 483 0.000360
664 1572 0.000359
665 705 0.000358
666 2138 0.000357
667 2824 0.000357
668 101 0.000355
669 2664 0.000354
670 247 0.000353
671 3271 0.000353
672 3948 0.000352
673 3105 0.000351
674 3632 0.000351
675 3822 0.000351
676 2852 0.000349
677 16 0.000349
678 594 0.000347
679 3405 0.000345
680 1374 0.000345
681 2969 0.000345
682 1873 0.000344
683 3061 0.000341
684 3067 0.000340
685 319 0.000340
686 96 0.000339
687 161 0.000337
688 2078 0.000337
689 3028 0.000336
690 2579 0.000336
691 1693 0.000334
692 1103 0.000332
693 1982 0.000332
694 2395 0.000328
695 1022 0.000327
696 3536 0.000327
697 2355 0.000327
698 2069 0.000326
699 2949 0.000323
700 2700 0.000323
701 2423 0.000320
702 3366 0.000319
703 1297 0.000319
704 2872 0.000318
705 1076 0.000317
706 2130 0.000317
707 1380 0.000316
708 263 0.000315
709 2972 0.000315
710 97 0.000315
711 751 0.000313
712 2763 0.000313
713 2359 0.000312
714 3289 0.000312
715 1721 0.000311
716 538 0.000309
717 588 0.000305
718 3952 0.000305
719 3868 0.000305
720 3551 0.000304
721 2139 0.000304
722 534 0.000303
723 1937 0.000303
724 1271 0.000302
725 3100 0.000301
726 2333 0.000301
727 2081 0.000301
728 2716 0.000301
729 1117 0.000300
730 1396 0.000300
731 1635 0.000300
732 2693 0.000300
733 1261 0.000299
734 929 0.000299
735 2708 0.000295
736 324 0.000295
737 3680 0.000295
738 3361 0.000294
739 2931 0.000293
740 40 0.000292
741 349 0.000291
742 1912 0.000290
743 671 0.000288
744 3844 0.000288
745 1594 0.000288
746 1758 0.000288
747 567 0.000287
748 3104 0.000287
749 3723 0.000286
750 2353 0.000286
751 1517 0.000285
752 190 0.000284
753 2115 0.000284
754 551 0.000284
755 3920 0.000283
756 3521 0.000282
757 549 0.000282
758 2312 0.000282
759 1169 0.000281
760 1732 0.000280
761 1955 0.000280
762 1124 0.000280
763 3060 0.000279
764 3547 0.000279
765 1673 0.000278
766 2999 0.000275
767 1285 0.000275
768 3168 0.000275
769 3549 0.000274
770 3526 0.000273
771 1500 0.000273
772 921 0.000273
773 897 0.000271
774 944 0.000269
775 3793 0.000269
776 1412 0.000268
777 531 0.000268
778 474 0.000268
779 1546 0.000268
780 3512 0.000268
781 1125 0.000267
782 3871 0.000266
783 1354 0.000265
784 3072 0.000265
785 1215 0.000264
786 314 0.000264
787 3329 0.000263
788 82 0.000262
789 3678 0.000262
790 1171 0.000261
791 2750 0.000261
792 1608 0.000260
793 345 0.000259
794 2721 0.000258
795 2529 0.000258
796 2076 0.000257
797 3241 0.000257
798 3499 0.000257
799 2236 0.000255
800 1184 0.000255
801 480 0.000254
802 334 0.000254
803 2239 0.000254
804 535 0.000253
805 3448 0.000253
806 2114 0.000252
807 1734 0.000251
808 1401 0.000251
809 3200 0.000250
810 3613 0.000248
811 3296 0.000248
812 1951 0.000247
813 2018 0.000247
814 1393 0.000247
815 3653 0.000246
816 2725 0.000246
817 1639 0.000246
818 2930 0.000245
819 3527 0.000245
820 892 0.000244
821 2729 0.000243
822 1948 0.000243
823 968 0.000241
824 2029 0.000241
825 627 0.000240
826 1078 0.000239
827 2971 0.000239
828 780 0.000238
829 1298 0.000237
830 1067 0.000236
831 2946 0.000235
832 2406 0.000235
833 2288 0.000234
834 3189 0.000234
835 1748 0.000233
836 1002 0.000233
837 866 0.000233
838 2673 0.000232
839 1653 0.000232
840 3406 0.000228
841 3310 0.000228
842 1743 0.000227
843 3386 0.000227
844 3555 0.000226
845 1306 0.000226
846 1964 0.000226
847 523 0.000226
848 1527 0.000225
849 2285 0.000225
850 1305 0.000224
851 1356 0.000224
852 934 0.000224
853 1921 0.000222
854 3093 0.000221
855 180 0.000221
856 299 0.000220
857 30 0.000220
858 2757 0.000220
859 659 0.000219
860 3831 0.000218
861 3129 0.000217
862 25 0.000216
863 1860 0.000216
864 94 0.000215
865 2442 0.000214
866 3330 0.000214
867 524 0.000213
868 1286 0.000213
869 2058 0.000211
870 2967 0.000211
871 2001 0.000210
872 3357 0.000209
873 26 0.000209
874 2499 0.000209
875 3076 0.000208
876 380 0.000207
877 1580 0.000207
878 596 0.000206
879 3733 0.000206
880 2933 0.000205
881 1321 0.000205
882 199 0.000204
883 2707 0.000204
884 1012 0.000204
885 1959 0.000204
886 3624 0.000202
887 3066 0.000202
888 1151 0.000202
889 2108 0.000201
890 3418 0.000201
891 1657 0.000201
892 3175 0.000200
893 1466 0.000199
894 2857 0.000199
895 165 0.000199
896 587 0.000199
897 2922 0.000199
898 2086 0.000198
899 2671 0.000198
900 3255 0.000198
901 2171 0.000197
902 441 0.000197
903 1047 0.000197
904 728 0.000196
905 2301 0.000196
906 3275 0.000195
907 2401 0.000195
908 3101 0.000195
909 3230 0.000194
910 509 0.000193
911 1730 0.000193
912 322 0.000192
913 2988 0.000192
914 3859 0.000191
915 3713 0.000190
916 104 0.000190
917 1179 0.000189
918 1127 0.000189
919 1965 0.000188
920 3798 0.000188
921 3479 0.000188
922 3094 0.000188
923 3852 0.000187
924 982 0.000187
925 1029 0.000187
926 175 0.000187
927 1694 0.000187
928 3447 0.000186
929 1082 0.000186
930 1032 0.000186
931 1645 0.000185
932 3461 0.000185
933 2593 0.000183
934 348 0.000182
935 1094 0.000182
936 811 0.000182
937 1958 0.000181
938 3494 0.000180
939 2075 0.000180
940 1061 0.000179
941 3005 0.000179
942 3253 0.000179
943 1092 0.000179
944 300 0.000179
945 302 0.000178
946 562 0.000178
947 2915 0.000178
948 3108 0.000178
949 194 0.000178
950 2690 0.000177
951 2022 0.000176
952 482 0.000176
953 1967 0.000176
954 136 0.000175
955 333 0.000174
956 893 0.000174
957 3163 0.000173
958 3078 0.000173
959 598 0.000173
960 390 0.000172
961 1407 0.000172
962 2443 0.000172
963 69 0.000171
964 253 0.000170
965 1376 0.000170
966 3181 0.000169
967 272 0.000168
968 3260 0.000168
969 235 0.000168
970 3559 0.000167
971 3420 0.000167
972 2654 0.000167
973 2117 0.000167
974 1370 0.000166
975 1343 0.000165
976 3466 0.000165
977 1183 0.000165
978 316 0.000165
979 52 0.000164
980 2175 0.000163
981 2391 0.000163
982 802 0.000163
983 2916 0.000163
984 2512 0.000162
985 377 0.000161
986 2943 0.000160
987 1013 0.000160
988 621 0.000159
989 1917 0.000159
990 2085 0.000159
991 357 0.000158
992 2987 0.000158
993 2683 0.000158
994 2993 0.000158
995 80 0.000157
996 2140 0.000157
997 1966 0.000156
998 2284 0.000156
999 1049 0.000156
1000 568 0.000156
1001 3339 0.000155
1002 846 0.000154
1003 3034 0.000154
1004 3232 0.000154
1005 592 0.000153
1006 3384 0.000153
1007 2366 0.000152
1008 2904 0.000152
1009 261 0.000152
1010 1664 0.000151
1011 2403 0.000151
1012 500 0.000150
1013 959 0.000150
1014 454 0.000150
1015 2096 0.000150
1016 2938 0.000150
1017 3244 0.000149
1018 3102 0.000149
1019 1310 0.000149
1020 425 0.000149
1021 2687 0.000148
1022 1268 0.000148
1023 1415 0.000147
1024 3539 0.000146
1025 1088 0.000146
1026 2776 0.000145
1027 3585 0.000144
1028 610 0.000144
1029 1019 0.000144
1030 3111 0.000144
1031 2861 0.000144
1032 2390 0.000144
1033 1485 0.000143
1034 3476 0.000143
1035 412 0.000143
1036 1152 0.000142
1037 2291 0.000142
1038 2371 0.000142
1039 2087 0.000142
1040 2273 0.000142
1041 1123 0.000141
1042 171 0.000141
1043 3936 0.000141
1044 862 0.000141
1045 2669 0.000140
1046 1552 0.000140
1047 1450 0.000140
1048 3397 0.000140
1049 1597 0.000140
1050 368 0.000140
1051 3702 0.000140
1052 665 0.000139
1053 3368 0.000139
1054 3358 0.000139
1055 3670 0.000138
1056 1994 0.000138
1057 3284 0.000138
1058 613 0.000138
1059 1573 0.000137
1060 3905 0.000137
1061 10 0.000137
1062 3599 0.000137
1063 2427 0.000137
1064 2621 0.000137
1065 2889 0.000137
1066 2431 0.000137
1067 3604 0.000136
1068 3513 0.000136
1069 2243 0.000135
1070 3121 0.000135
1071 339 0.000134
1072 3703 0.000134
1073 2730 0.000134
1074 2881 0.000133
1075 3608 0.000133
1076 2099 0.000133
1077 785 0.000133
1078 2764 0.000132
1079 471 0.000132
1080 2005 0.000132
1081 1885 0.000132
1082 388 0.000131
1083 2187 0.000131
1084 2321 0.000131
1085 2841 0.000131
1086 1144 0.000130
1087 233 0.000130
1088 2144 0.000130
1089 2991 0.000129
1090 2628 0.000129
1091 1295 0.000129
1092 803 0.000129
1093 2237 0.000129
1094 3203 0.000128
1095 1509 0.000128
1096 3266 0.000128
1097 2968 0.000128
1098 389 0.000128
1099 3546 0.000128
1100 2065 0.000127
1101 3409 0.000127
1102 3635 0.000127
1103 1479 0.000127
1104 1350 0.000127
1105 2570 0.000127
1106 77 0.000126
1107 832 0.000126
1108 2912 0.000126
1109 1484 0.000125
1110 1901 0.000125
1111 231 0.000125
1112 3176 0.000124
1113 1516 0.000124
1114 2174 0.000124
1115 2941 0.000124
1116 1392 0.000124
1117 2211 0.000123
1118 39 0.000123
1119 3267 0.000122
1120 3747 0.000122
1121 1672 0.000122
1122 3480 0.000122
1123 1034 0.000122
1124 2193 0.000121
1125 2696 0.000121
1126 2161 0.000121
1127 2205 0.000121
1128 1910 0.000121
1129 2021 0.000120
1130 3033 0.000120
1131 2006 0.000120
1132 3082 0.000120
1133 3720 0.000120
1134 917 0.000120
1135 350 0.000120
1136 83 0.000119
1137 3441 0.000119
1138 2989 0.000119
1139 1805 0.000119
1140 21 0.000119
1141 935 0.000119
1142 3204 0.000119
1143 3932 0.000119
1144 2866 0.000118
1145 1378 0.000118
1146 3188 0.000118
1147 3233 0.000118
1148 417 0.000118
1149 3658 0.000118
1150 3150 0.000118
1151 1216 0.000118
1152 3516 0.000118
1153 216 0.000117
1154 1777 0.000117
1155 3172 0.000117
1156 1918 0.000117
1157 3682 0.000117
1158 2640 0.000116
1159 3259 0.000116
1160 3873 0.000116
1161 3639 0.000116
1162 2167 0.000116
1163 1893 0.000116
1164 2495 0.000116
1165 3487 0.000115
1166 2436 0.000115
1167 22 0.000114
1168 2596 0.000114
1169 2112 0.000114
1170 1620 0.000114
1171 3133 0.000114
1172 266 0.000114
1173 3617 0.000114
1174 1909 0.000113
1175 941 0.000113
1176 648 0.000112
1177 2444 0.000112
1178 1081 0.000112
1179 3382 0.000112
1180 1587 0.000112
1181 431 0.000111
1182 1068 0.000111
1183 492 0.000111
1184 141 0.000111
1185 1186 0.000111
1186 106 0.000111
1187 1799 0.000111
1188 3763 0.000110
1189 3174 0.000110
1190 2470 0.000110
1191 1615 0.000110
1192 1194 0.000109
1193 145 0.000109
1194 3171 0.000109
1195 938 0.000109
1196 3371 0.000108
1197 2891 0.000108
1198 2657 0.000108
1199 2572 0.000108
1200 1385 0.000108
1201 3070 0.000108
1202 976 0.000108
1203 2347 0.000108
1204 861 0.000108
1205 2134 0.000107
1206 1892 0.000107
1207 2210 0.000107
1208 2803 0.000106
1209 2227 0.000106
1210 3700 0.000106
1211 3645 0.000106
1212 586 0.000106
1213 3161 0.000106
1214 3809 0.000106
1215 1729 0.000106
1216 151 0.000105
1217 3827 0.000105
1218 2963 0.000105
1219 645 0.000105
1220 1569 0.000105
1221 1687 0.000104
1222 1695 0.000104
1223 647 0.000104
1224 2424 0.000104
1225 1633 0.000104
1226 3538 0.000104
1227 3556 0.000104
1228 1683 0.000104
1229 850 0.000104
1230 2023 0.000103
1231 2181 0.000103
1232 206 0.000103
1233 242 0.000102
1234 1026 0.000102
1235 1027 0.000102
1236 1232 0.000102
1237 225 0.000102
1238 2129 0.000102
1239 3107 0.000102
1240 2393 0.000101
1241 3011 0.000101
1242 1290 0.000101
1243 2605 0.000101
1244 2929 0.000101
1245 1372 0.000101
1246 2118 0.000101
1247 1725 0.000101
1248 2617 0.000100
1249 2405 0.000100
1250 3327 0.000100
1251 3219 0.000100
1252 755 0.000100
1253 3717 0.000100
1254 2305 0.000100
1255 2178 0.000100
1256 3950 0.000100
1257 2084 0.000099
1258 848 0.000099
1259 7 0.000099
1260 3623 0.000098
1261 3010 0.000098
1262 2998 0.000098
1263 3008 0.000098
1264 3295 0.000098
1265 3155 0.000097
1266 2394 0.000097
1267 2880 0.000097
1268 2407 0.000097
1269 786 0.000097
1270 2261 0.000097
1271 736 0.000097
1272 3140 0.000096
1273 3888 0.000096
1274 3784 0.000096
1275 147 0.000096
1276 1345 0.000096
1277 2681 0.000095
1278 3633 0.000095
1279 3612 0.000095
1280 3137 0.000095
1281 2061 0.000095
1282 3032 0.000095
1283 1835 0.000095
1284 1543 0.000095
1285 2012 0.000095
1286 2883 0.000095
1287 1154 0.000095
1288 722 0.000094
1289 280 0.000094
1290 1747 0.000094
1291 2875 0.000094
1292 715 0.000094
1293 3501 0.000094
1294 3625 0.000094
1295 353 0.000093
1296 2156 0.000093
1297 342 0.000093
1298 3186 0.000093
1299 344 0.000093
1300 3301 0.000093
1301 3270 0.000093
1302 2011 0.000093
1303 2727 0.000093
1304 3132 0.000093
1305 1476 0.000093
1306 309 0.000093
1307 2106 0.000092
1308 163 0.000092
1309 1851 0.000092
1310 2384 0.000092
1311 1916 0.000091
1312 329 0.000091
1313 2083 0.000091
1314 2712 0.000091
1315 493 0.000090
1316 970 0.000090
1317 991 0.000090
1318 170 0.000090
1319 3656 0.000090
1320 837 0.000090
1321 956 0.000090
1322 650 0.000090
1323 2578 0.000090
1324 279 0.000089
1325 3740 0.000089
1326 2278 0.000089
1327 3576 0.000089
1328 1042 0.000089
1329 2434 0.000089
1330 986 0.000089
1331 3727 0.000089
1332 3724 0.000089
1333 3570 0.000089
1334 3247 0.000089
1335 760 0.000089
1336 2189 0.000089
1337 3770 0.000089
1338 37 0.000089
1339 2490 0.000089
1340 2985 0.000089
1341 154 0.000088
